"","Jdate","basin_id","term","estimate","std.error","statistic.x","p.value.x","r.squared","adj.r.squared","sigma","statistic.y","p.value.y","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"481",241,"BallCreek","regression coefficient",0.0133870844072876,0.00139206588123241,9.61670319470499,1.62412410574355e-08,0.837076029327288,0.828024697623248,163.529918673841,NA,NA,NA,-123.289116814948,250.578233629896,252.467111588229,481356.617426517,18,19
"482",241,"ShopeFork","regression coefficient",0.0150299958231149,0.00126915928324033,11.8424818867032,9.52994266251074e-12,0.848708921791874,0.842657278663549,68.4642200548601,NA,NA,NA,-146.266625712122,296.533251424244,299.049444500287,117183.735693008,25,26
"483",242,"BallCreek","regression coefficient",0.0130684175325796,0.00134238681215513,9.73521001118813,1.34758290994954e-08,0.840389186441204,0.83152191902127,157.693977835461,NA,NA,NA,-122.598663338385,249.197326676771,251.086204635104,447613.031620275,18,19
"484",242,"ShopeFork","regression coefficient",0.0147645191581315,0.00123216781456435,11.9825554470855,7.41046476739133e-12,0.851703894118119,0.845772049882843,66.4687321086042,NA,NA,NA,-145.49755531632,294.99511063264,297.511303708683,110452.308703135,25,26
"485",243,"BallCreek","regression coefficient",0.0128596255956407,0.00131932114786664,9.74715338750908,1.32258609078891e-08,0.840717830454255,0.831868821035047,154.984388974683,NA,NA,NA,-122.26935704436,248.538714088719,250.427592047052,432362.894865408,18,19
"486",243,"ShopeFork","regression coefficient",0.0145208756855966,0.00121021165631441,11.998624876758,7.20064094721244e-12,0.852042113798268,0.846123798350199,65.284317142072,NA,NA,NA,-145.030080462495,294.06016092499,296.576354001033,106551.051617666,25,26
"487",244,"BallCreek","regression coefficient",0.0126039942764298,0.001284306281118,9.81385395503781,1.19162425387887e-08,0.842535843990135,0.83378783532292,150.871093484164,NA,NA,NA,-121.75828347579,247.51656695158,249.405444909913,409717.563283933,18,19
"488",244,"ShopeFork","regression coefficient",0.0142873461928519,0.00118614564835572,12.0451870414544,6.62664392800294e-12,0.853015992077318,0.847136631760411,63.9860872930029,NA,NA,NA,-144.507840108037,293.015680216073,295.531873292116,102355.484176695,25,26
"489",245,"BallCreek","regression coefficient",0.0123162580436022,0.00124083244481195,9.92580271018686,1.00142648644831e-08,0.84552214983847,0.836940047051718,145.764098900492,NA,NA,NA,-121.103995054884,246.207990109767,248.0968680681,382449.105508902,18,19
"490",245,"ShopeFork","regression coefficient",0.0139714726730307,0.00114348507559013,12.2183253382825,4.87546784349244e-12,0.856558825394098,0.850821178409862,61.6847821061291,NA,NA,NA,-143.555501278313,291.111002556626,293.627195632668,95125.3085870156,25,26
"491",246,"BallCreek","regression coefficient",0.0120298682444312,0.00119727293904788,10.0477241672211,8.29955671553295e-09,0.848684514796142,0.840278098951483,140.647040483138,NA,NA,NA,-120.425009895859,244.850019791718,246.738897750051,356068.619939978,18,19
"492",246,"ShopeFork","regression coefficient",0.0136513546252174,0.00109989682462172,12.4114865318503,3.47482492106932e-12,0.860370296355713,0.854785108209941,59.333433740707,NA,NA,NA,-142.545029393252,289.090058786503,291.606251862546,88011.4089865715,25,26
"493",247,"BallCreek","regression coefficient",0.0118366989817411,0.00117654828936479,10.0605296771386,8.13821501620222e-09,0.849011348181856,0.840623089747515,138.212457233228,NA,NA,NA,-120.093242411196,244.186484822393,246.075362780726,343848.300020043,18,19
"494",247,"ShopeFork","regression coefficient",0.0135401397338543,0.00110274039434991,12.2786285904005,4.38447320275879e-12,0.85776440237083,0.852074978465664,59.4868288158431,NA,NA,NA,-142.612160606117,289.224321212235,291.740514288278,88467.0700641356,25,26
"495",248,"BallCreek","regression coefficient",0.0116328504329232,0.00115280090008296,10.0909449603016,7.76801660988447e-09,0.8497836511437,0.841438298429461,135.422784208173,NA,NA,NA,-119.705824302106,243.411648604212,245.300526562545,330107.948688479,18,19
"496",248,"ShopeFork","regression coefficient",0.0133767247257372,0.00109895778775095,12.1721915753589,5.28925909884318e-12,0.855626729698659,0.849851798886605,59.282777823984,NA,NA,NA,-142.522822413321,289.045644826641,291.561837902684,87861.1936631963,25,26
"497",249,"BallCreek","regression coefficient",0.0114470608551701,0.00114512855367484,9.99631073597386,8.98180399084262e-09,0.847362200463096,0.838882322711046,134.521491962546,NA,NA,NA,-119.578949107395,243.15789821479,245.046776173123,325728.572396928,18,19
"498",249,"ShopeFork","regression coefficient",0.0131603742551505,0.00109218401790777,12.0495942436156,6.57482223662633e-12,0.853107701733095,0.847232009802419,58.9173698919235,NA,NA,NA,-142.362067343501,288.724134687001,291.240327763044,86781.4118745433,25,26
"499",250,"BallCreek","regression coefficient",0.0112647479684417,0.00113733744754048,9.90449052108677,1.03502220294012e-08,0.844959814744683,0.836346471119387,133.606248675781,NA,NA,NA,-119.449237127969,242.898474255938,244.787352214271,321311.334333865,18,19
"500",250,"ShopeFork","regression coefficient",0.0129556422509353,0.00108399171272649,11.9517908659549,7.8299800480009e-12,0.851053325475085,0.845095458494089,58.475439716496,NA,NA,NA,-142.166310228926,288.332620457853,290.848813533896,85484.4262509391,25,26
"501",251,"BallCreek","regression coefficient",0.0111627830257685,0.00107339778974857,10.3994838934624,1.63079662411215e-09,0.843931996325356,0.836128596141624,126.774760889332,NA,NA,NA,-130.976063960628,265.952127921256,268.041172796703,321436.799970948,20,21
"502",251,"ShopeFork","regression coefficient",0.0144395876475,0.00136663249516088,10.5658161200098,4.30312096606627e-11,0.805246051453078,0.798032942247636,78.7598408690351,NA,NA,NA,-161.480422444153,326.960844888305,329.625253908656,167484.038410325,27,28
"503",252,"BallCreek","regression coefficient",0.0110530243946379,0.00106531743884108,10.3753341414011,1.69659183134489e-09,0.843318585738278,0.835484515025192,125.820422652397,NA,NA,NA,-130.817381613222,265.634763226443,267.72380810189,316615.575128554,20,21
"504",252,"ShopeFork","regression coefficient",0.0143604526519515,0.00136083430672351,10.5526827042796,4.42202778540419e-11,0.804855642974866,0.797628074196157,78.4256878320826,NA,NA,NA,-161.361374600417,326.722749200834,329.387158221184,166065.889822252,27,28
"505",253,"BallCreek","regression coefficient",0.0105270034470716,0.000771838307271103,13.6388714422463,2.33523202557228e-13,0.877369373581858,0.872652811027314,111.245448141707,NA,NA,NA,-165.018799093744,334.037598187488,336.629271919497,321764.29303848,26,27
"506",253,"ShopeFork","regression coefficient",0.0131805657693981,0.00104807594127451,12.575964441441,9.76148024455208e-15,0.814581020588696,0.809430493382827,70.8516289835278,NA,NA,NA,-209.635599147542,423.271198295084,426.493034120372,180718.319866301,36,37
"507",254,"BallCreek","regression coefficient",0.0104364396463826,0.00076382953518962,13.6633098951741,2.24131501727859e-13,0.877754081409878,0.873052315310258,110.091139744629,NA,NA,NA,-164.737177247329,333.474354494659,336.066028226667,315121.535307058,26,27
"508",254,"ShopeFork","regression coefficient",0.0131052119130731,0.0010446278852842,12.545339922175,1.04890747937323e-14,0.813843385405435,0.808672368333364,70.618534821054,NA,NA,NA,-209.513672494118,423.027344988235,426.249180813524,179531.188569807,36,37
"509",255,"BallCreek","regression coefficient",0.0103441488355441,0.000756478703289241,13.6740780547645,2.20118013899574e-13,0.87792304503067,0.873227777531849,109.031660600787,NA,NA,NA,-164.476080184317,332.952160368635,335.543834100643,309085.478347496,26,27
"510",255,"ShopeFork","regression coefficient",0.0130276213932568,0.00104215577999326,12.5006468738685,1.16516922827043e-14,0.812759574001652,0.807558451057253,70.4514165045429,NA,NA,NA,-209.426008458717,422.852016917434,426.073852742722,178682.475149877,36,37
"511",256,"BallCreek","regression coefficient",0.0102568200484139,0.000748420635636921,13.7046195147801,2.09133765487112e-13,0.878400458706483,0.873723553272117,107.87024720799,NA,NA,NA,-164.186931401623,332.373862803247,334.965536535255,302535.746050535,26,27
"512",256,"ShopeFork","regression coefficient",0.012951462715169,0.00104012203524399,12.4518684118935,1.30717203653235e-14,0.811566692721413,0.806332434185897,70.3139320697343,NA,NA,NA,-209.35373320409,422.70746640818,425.929302233468,177985.76555186,36,37
"513",257,"BallCreek","regression coefficient",0.0101631202379706,0.000741890400968688,13.6989509834614,2.11128793554776e-13,0.878312052275538,0.873631746593828,106.929041160953,NA,NA,NA,-163.950313057995,331.90062611599,334.492299847999,297279.315933622,26,27
"514",257,"ShopeFork","regression coefficient",0.0128341391485294,0.00102520896783568,12.5185591924967,1.11706883273613e-14,0.813194996588993,0.808005968716465,69.3057845897581,NA,NA,NA,-208.819394559854,421.638789119707,424.860624944996,172918.50399367,36,37
"515",258,"BallCreek","regression coefficient",0.0100703248956309,0.000735466626944464,13.6924294409776,2.13448386345434e-13,0.878210228479912,0.87352600649837,106.003179340733,NA,NA,NA,-163.715511329712,331.431022659425,334.022696391433,292153.524788933,26,27
"516",258,"ShopeFork","regression coefficient",0.0126955678859539,0.00100375099000116,12.6481248959358,8.24405542036561e-15,0.816303159297318,0.811200469277799,67.8551905780117,NA,NA,NA,-208.03675241913,420.073504838261,423.295340663549,165755.767981618,36,37
"517",259,"BallCreek","regression coefficient",0.00994753775083178,0.00072090511742865,13.7986782314891,1.78729316654549e-13,0.879854080527327,0.875233083624532,103.904421561485,NA,NA,NA,-163.175575203353,330.351150406706,332.942824138714,280699.349320699,26,27
"518",259,"ShopeFork","regression coefficient",0.0125487152844417,0.000988392894353303,12.6960800266095,7.3710221787627e-15,0.81743537601619,0.812364136461084,66.8169584691699,NA,NA,NA,-207.466250658114,418.932501316228,422.154337141516,160722.213806548,36,37
"519",260,"BallCreek","regression coefficient",0.00980417030861003,0.000711418158535684,13.7811639905144,1.84023445716469e-13,0.879585299701081,0.874953965074199,102.537061346778,NA,NA,NA,-162.81790226697,329.63580453394,332.227478265949,273360.072690454,26,27
"520",260,"ShopeFork","regression coefficient",0.0123734667219191,0.000967819849691311,12.7848862842249,5.99536428241858e-15,0.819506637005438,0.814492932477812,65.4261873713424,NA,NA,NA,-206.68798078914,417.375961578279,420.597797403568,154101.0957822,36,37
"521",261,"BallCreek","regression coefficient",0.00970909457385912,0.000693166534503485,14.0068714956266,1.26602162705124e-13,0.882984322348038,0.878483719361425,99.9064454837809,NA,NA,NA,-162.116169447878,328.232338895756,330.824012627765,259513.744079296,26,27
"522",261,"ShopeFork","regression coefficient",0.0122237849098806,0.000950586591029878,12.859201913039,5.04722556004912e-15,0.821214910689592,0.816248658208748,64.261191209545,NA,NA,NA,-206.023212667805,416.04642533561,419.268261160899,148662.025044109,36,37
"523",262,"BallCreek","regression coefficient",0.00959331603674487,0.000679953431188727,14.1087839206479,1.07093319565493e-13,0.884474113401911,0.880030810071215,98.0020341767159,NA,NA,NA,-161.596528323489,327.193056646978,329.784730378987,249714.366272129,26,27
"524",262,"ShopeFork","regression coefficient",0.0120460216309891,0.000932009139073253,12.9247891742425,4.33815372142214e-15,0.822703920522176,0.81777902942557,63.0053254066438,NA,NA,NA,-205.292957070173,414.585914140345,417.807749965634,142908.157065495,36,37
"525",263,"BallCreek","regression coefficient",0.00947901403992006,0.000666994876083131,14.2115245256227,9.05535173086875e-14,0.885948619612007,0.881562028058623,96.1343110326188,NA,NA,NA,-161.076995715954,326.153991431908,328.745665163916,240286.949700623,26,27
"526",263,"ShopeFork","regression coefficient",0.0118164495229006,0.000878611535238488,13.4490033979501,8.08981211793261e-16,0.830178393960541,0.825588620824339,59.3980680534732,NA,NA,NA,-208.614912223736,421.229824447473,424.504996766926,130540.828073946,37,38
"527",264,"BallCreek","regression coefficient",0.00927154436162157,0.000639028762857991,14.508806020179,5.60259509302623e-14,0.890065959301528,0.885837726966971,92.1035408969514,NA,NA,NA,-159.920507464824,323.841014929648,326.432688661657,220559.618389666,26,27
"528",264,"ShopeFork","regression coefficient",0.0115813742565786,0.000862933411789103,13.4209361908553,8.62864285847433e-16,0.829588524454056,0.82498280889876,58.3381568114195,NA,NA,NA,-207.930709628459,419.861419256917,423.13659157637,125923.599985689,37,38
"529",265,"BallCreek","regression coefficient",0.00911711535020296,0.000625949678613398,14.5652528656923,5.11890721450953e-14,0.890823547436533,0.886624453107169,90.2184458266935,NA,NA,NA,-159.362161413174,322.724322826348,325.315996558357,211623.567151985,26,27
"530",265,"ShopeFork","regression coefficient",0.0114216309619804,0.000857710307304044,13.3164203166462,1.0979153210844e-15,0.827366634349516,0.822700867710313,57.9850515957342,NA,NA,NA,-207.700006923577,419.400013847154,422.675186166607,124403.849716719,37,38
"531",266,"BallCreek","regression coefficient",0.0089671507601827,0.000622619790196364,14.4022899711469,6.64831532252748e-14,0.888615643266346,0.884331629545821,89.7385073140217,NA,NA,NA,-159.218145076611,322.436290153223,325.027963885232,209377.992068667,26,27
"532",266,"ShopeFork","regression coefficient",0.0112967388643903,0.000859410481281117,13.1447534216133,1.63533729562016e-15,0.823628568833416,0.818861773396482,58.0999909580606,NA,NA,NA,-207.775256879982,419.550513759964,422.825686079417,124897.531125089,37,38
"533",267,"BallCreek","regression coefficient",0.00893990191110148,0.000625009726915413,14.3036204495924,7.7973228526605e-14,0.887247500626909,0.882910866035637,90.0829701099679,NA,NA,NA,-159.321586634313,322.643173268627,325.234847000635,210988.479099668,26,27
"534",267,"ShopeFork","regression coefficient",0.0112882661104533,0.000870126425286838,12.9731333084524,2.4439444804653e-15,0.819777858241639,0.814906989545467,58.824436683823,NA,NA,NA,-208.246147187631,420.492294375263,423.767466694715,128031.630993257,37,38
"535",268,"BallCreek","regression coefficient",0.00888529341516965,0.000633749844886257,14.0201902799114,1.23856720184098e-13,0.883180580589588,0.878687525996879,91.3426877623808,NA,NA,NA,-159.696538266003,323.393076532006,325.984750264015,216930.651799051,26,27
"536",268,"ShopeFork","regression coefficient",0.0112391079322899,0.00088342910539306,12.7221390643331,4.42582051420826e-15,0.813932739004629,0.808903894112862,59.7237573352739,NA,NA,NA,-208.822703256261,421.645406512521,424.920578831974,131976.306038979,37,38
"537",269,"BallCreek","regression coefficient",0.00881003286332731,0.000647195420575448,13.6126316460861,2.44061012780343e-13,0.876954378757584,0.872221854863645,93.2806054311159,NA,NA,NA,-160.263375721159,324.526751442319,327.118425174328,226233.055089484,26,27
"538",269,"ShopeFork","regression coefficient",0.0111695101256698,0.000899758941431558,12.4138917785008,9.27274128973973e-15,0.806388863066172,0.801156129635528,60.827727262158,NA,NA,NA,-209.518705136721,423.037410273442,426.312582592895,136900.458943541,37,38
"539",270,"BallCreek","regression coefficient",0.00878362585139893,0.000649683981879134,13.5198436415091,2.85435306335622e-13,0.875470680171836,0.870681090947676,93.6392830386521,NA,NA,NA,-160.366995591351,324.733991182702,327.325664914711,227976.198527813,26,27
"540",270,"ShopeFork","regression coefficient",0.0111533304795451,0.000908748360615375,12.2732881432572,1.30433519562742e-14,0.802807175070444,0.797477639261537,61.4354521906688,NA,NA,NA,-209.89647606631,423.792952132619,427.068124452072,139649.647077262,37,38
